25738
25635
25700
25788
25681
25770
25721
30496
61030
65330
60001
3953
25
0
5528
20565
43836
23317
6418
13012
13548
14210
18180
15923
12751
15452
11804
10247
12059
7803
6866
8026
5305
6337
8180
7019
8587
9649
8408
9744
11149
12462
16621
19782
21826
25300
26730
27440
27868
23701
20530
22893
7901
391
666
2151
3561
4714
5446
7189
13142
19215
36772
60538
65472
65472
65472
64007
61879
64346
61509
53660
44516
35268
16895
0
0
19706
63916
65467
65472
65458
65038
47806
2403
0
5522
54891
65449
65355
63728
40829
918
0
0
0
3669
50053
65443
63002
19647
0
0
0
0
0
2326
31104
62698
65462
65205
60998
44238
26439
25135
35612
50293
61883
63147
60917
56523
44561
29948
22513
21687
27287
35633
40655
42010
38615
31113
24038
18792
17299
19870
24208
28350
31055
30979
27646
22888
17872
14394
13237
14385
17810
21943
25446
27922
28156
26686
24030
21063
19014
18888
20295
22437
24954
25992
25628
23711
20231
16311
12914
10336
8782
8870
9891
11647
14085
17336
21532
25880
30334
34345
37237
38048
38057
33793
28678
28278
23360
19807
19868
20621
22112
22610
23940
28119
31230
33980
36264
38517
39207
37733
35705
31756
29555
28317
25760
26735
28891
28567
27915
30862
29128
25672
25233
24426
22595
21765
21905
20775
20118
19591
18404
17774
17955
18179
18924
19879
20652
21483
21727
21803
21895
21688
21370
21600
21609
21455
21858
22253
22524
23167
23992
24548
25226
25993
26465
26761
26979
27306
27535
27596
27526
27810
27839
27566
27473
27289
27105
26992
26893
26923
27243
27614
27885
28397
28835
29022
29365
29462
29231
28882
28471
28068
27554
27261
27087
26868
26955
26868
26906
26721
26136
25722
25273
24574
24010
23903
23874
23648
23838
24039
23992
24137
24574
24761
24691
24805
24721
24719
24697
24725
24731
25021
25484
25719
25726
26232
26461
26432
26571
26531
26640
26649
26885
26778
26815
26838
26757
26802
26761
26758
26966
26863
26906
26991
26940
26845
26866
26734
26523
26549
26333
26101
26064
26045
25984
25825
25749
25299
24842
24823
24498
24213
24190
23944
23658
23580
23359
23288
23285
23269
23121
23203
23194
23351
23239
23201
23640
23820
23633
23919
24145
24292
24343
24317
24478
24310
24076
24092
24139
24400
24601
24956
25463
25863
26148
26306
26286
26232
26306
26303
26499
27012
27070
27072
27212
27045
26974
26793
26689
26489
26409
26163
25753
25041
24289
23627
22915
22267
21817
21819
21916
22222
23416
25098
26882
30433
35148
39178
42459
43701
41514
36544
30508
25126
20380
18345
18760
20748
23621
26184
29179
29114
26569
24070
20360
17354
17001
17827
20424
24178
26208
27153
26758
24487
22632
21888
22370
24943
28629
32574
36187
37842
37427
35609
32689
29761
27439
25035
22149
18170
11503
2868
0
0
0
226
12038
35028
58899
65472
65397
61222
41498
15834
520
74
5808
24830
45885
58367
60189
50898
31651
12276
1914
1546
10419
25882
40830
48115
46099
36118
21540
9123
4612
7415
15961
27497
36645
39180
36226
28641
19683
13898
12706
16307
22543
29294
33573
34003
30727
25660
20986
18228
18668
21782
25472
28342
30749
29817
26390
23554
21295
20392
21126
23592
26206
27593
27852
26982
24943
23138
22232
22444
23621
25533
27502
28361
28164
27463
26050
24728
24399
24609
25457
27073
28050
28344
28081
26879
25642
24448
23635
23861
24941
25978
27114
27910
27961
27710
27248
26338
25664
25783
26444
27018
27727
28500
28806
28560
28136
27178
26505
26165
25643
25323
24947
24884
24702
24284
24046
24039
23910
23853
24019
24205
24264
24626
24792
24649
24684
24649
24567
24688
